case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,hidden_dim,learning_rate,beta_multistep,lambda_phy,multistep_horizon,random_seed,depth,epochs,valid_relative_l2_horizon_time
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),44,ok,256,0.0002053014268128856,0.43371735543091916,4.853208106332232e-08,7,27188045,4,140,14.200000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),45,ok,384,0.00041065803570169724,0.3545863829519881,7.80810776828263e-08,5,27188046,3,140,8.700000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),46,ok,256,0.00035650872409350375,0.3951453561751128,6.174283836238099e-08,5,27188047,4,160,9.5
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),47,ok,384,0.00030850955072715225,0.3450639933369841,1.69144975087795e-07,5,27188048,3,140,8.8
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),48,ok,256,0.00020888345848771122,0.39337476731115145,5.705670366780362e-08,7,27188049,4,180,18.900000000000002
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),49,ok,256,0.00023461725653244446,0.3957884125651331,5.210523675938286e-08,7,27188050,4,160,9.4
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),50,ok,256,0.00021935989761876528,0.39886631634438,7.729936805625569e-08,7,27188051,4,160,12.4
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),51,ok,256,0.00015463014615966933,0.4141637627379281,6.106654140774344e-08,7,27188052,4,180,9.600000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),52,ok,256,0.00019641884429618848,0.37722575262049773,5.677888019746735e-08,7,27188053,4,180,12.4
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),53,ok,384,0.00039936343726969584,0.34671414967868963,8.420954465156225e-07,7,27188054,3,140,14.9
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),54,ok,256,0.00019995879845838133,0.48791356515468465,6.523835014023017e-08,7,27188055,4,160,16.6
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),55,ok,256,0.00021256140619483737,0.4655646278908391,7.802085820399143e-08,7,27188056,4,160,17.400000000000002
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),56,ok,256,0.00019966739349561703,0.4794510212726212,7.407454849145563e-08,7,27188057,4,160,8.700000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),57,ok,256,0.0002112404209569406,0.5359953756446771,8.85445519185613e-08,7,27188058,4,160,8.8
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),58,ok,256,0.00020982112248271818,0.3695218601611817,4.9593734407456724e-08,7,27188059,4,160,9.4
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),59,ok,256,0.0004032301932882947,0.49683449212090125,6.53202151150921e-08,7,27188060,4,160,17.1
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),60,ok,256,0.0004391985826801264,0.4954813703747408,7.194582130974457e-08,7,27188061,4,160,15.200000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),61,ok,256,0.00021023468049041728,0.4905747774962531,6.324577361600849e-08,7,27188062,4,160,15.3
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),62,ok,256,0.0001910331979648933,0.48607868008018384,5.1158119852732396e-08,7,27188063,4,160,19.5
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),63,ok,256,0.00022078187560304263,0.47507710658808033,5.3547803497575255e-08,7,27188064,4,160,21.6
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),64,ok,256,0.00022161110167204738,0.5061458453184322,5.4376250974828603e-08,7,27188065,4,160,13.3
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),65,ok,256,0.00028479941988613906,0.4712327803772344,5.329629110697902e-08,7,27188066,4,160,18.8
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),66,ok,384,0.0002458029185183495,0.4699565723101726,3.438075717025902e-08,7,27188067,4,160,10.8
