case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),1,ok,2,1,5.849909667534508e-05,full,pairwise,False,10.5
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),2,ok,6,1,0.0018754729950962582,full,pairwise,False,21.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),3,ok,6,1,0.009759299869628538,full,pairwise,False,21.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),4,ok,5,2,0.03992100947610225,linear_quadratic,pairwise,False,18.1
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),5,ok,7,2,2.2534453603303114e-05,linear_quadratic,diagonal,False,8.200000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),6,ok,6,2,0.0007421090837733917,full,pairwise,False,10.100000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),7,ok,3,1,2.023824384953688e-05,full,diagonal,True,9.600000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),8,ok,6,1,0.0002559478198502474,full,pairwise,True,18.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),9,ok,3,1,8.037799606522549e-05,linear_quadratic,pairwise,False,17.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),10,ok,6,2,0.0006343532916610289,linear_quadratic,pairwise,False,12.4
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),11,ok,5,2,0.0513314736656918,linear_quadratic,pairwise,False,18.2
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),12,ok,6,1,0.00019281267754535264,full,diagonal,True,9.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),13,ok,2,1,0.03755225051521574,full,diagonal,True,5.7
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),14,ok,4,1,0.00027488938858277333,full,diagonal,True,9.1
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),15,ok,5,1,0.07029253678926273,linear_quadratic,diagonal,False,4.2
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),16,ok,4,1,0.015824176959304156,linear_quadratic,pairwise,False,19.200000000000003
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),17,ok,5,1,2.668015063946364e-05,linear_quadratic,pairwise,True,11.600000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),18,ok,5,1,0.0007587112379626458,full,diagonal,True,9.4
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),19,ok,7,1,0.00027697803983005596,linear_quadratic,pairwise,False,10.5
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),20,ok,5,2,0.041371369331807455,full,pairwise,True,20.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),21,ok,3,1,0.0012727765297591606,full,pairwise,True,21.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),22,ok,7,1,1.1164359628034866e-05,linear_quadratic,diagonal,False,9.200000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),23,ok,3,2,1.0267196242420985e-05,linear_quadratic,diagonal,True,6.4
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),24,ok,5,1,0.0012063535947262807,linear_quadratic,pairwise,True,18.0
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),25,ok,2,1,0.0037807632885758042,linear_quadratic,pairwise,True,21.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),26,ok,6,2,1.2860301683070744e-05,linear_quadratic,pairwise,True,13.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),27,ok,3,2,0.0024482243483036,full,diagonal,False,7.9
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),28,ok,2,1,0.0004760990197599843,full,pairwise,False,11.9
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),29,ok,3,2,0.007754026314824232,linear_quadratic,pairwise,True,18.7
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),30,ok,4,1,1.2872360480491816e-05,linear_quadratic,diagonal,False,6.800000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),31,ok,8,2,0.019653666722549794,linear_quadratic,diagonal,True,8.9
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),32,ok,7,2,0.0009428254193553753,linear_quadratic,diagonal,True,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),33,ok,7,1,0.0008831063439580651,linear_quadratic,pairwise,False,17.0
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),34,ok,3,2,0.00010810435270119032,linear_quadratic,diagonal,True,6.800000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),35,ok,8,1,0.0053421117658670105,linear_quadratic,pairwise,False,17.5
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),36,ok,2,1,0.0022568200597183345,linear_quadratic,diagonal,False,4.1000000000000005
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),37,ok,7,2,0.004203756186421541,linear_quadratic,diagonal,False,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),38,ok,7,2,0.0036963683870720474,linear_quadratic,diagonal,False,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),39,ok,8,2,0.003624942476080654,linear_quadratic,diagonal,False,8.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),40,ok,7,2,0.0033241886756902187,linear_quadratic,diagonal,False,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),41,ok,7,2,0.00288404354607822,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),42,ok,7,2,0.002967511438712043,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),43,ok,7,2,0.0026141499927572203,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),44,ok,7,2,0.0024860167511148758,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),45,ok,7,2,0.003138302824317539,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),46,ok,7,2,0.003218423317542163,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),47,ok,7,2,0.002849047124260305,linear_quadratic,diagonal,True,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),48,ok,7,2,0.00275771420563335,full,diagonal,False,7.300000000000001
