case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,97,ok,12,3,4.949156725352543e-05,full,diagonal,False,207.5
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,98,ok,13,2,4.978761431927853e-05,full,diagonal,False,195.4
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,99,ok,13,2,5.23749581605135e-05,full,diagonal,False,195.4
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,100,ok,16,3,5.0225062821563626e-05,full,diagonal,False,226.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,101,ok,13,2,1.3939592784395089e-05,full,diagonal,False,196.5
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,102,ok,16,1,1.8469770616965333e-05,full,diagonal,False,194.9
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,103,ok,13,3,8.000457051669494e-06,full,diagonal,False,269.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,104,ok,13,2,1.5102554550710784e-05,full,diagonal,False,196.4
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,105,ok,13,2,1.5199420252194484e-05,linear_quadratic,diagonal,False,272.90000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,106,ok,10,3,5.0675930178187423e-05,linear_quadratic,diagonal,True,268.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,107,ok,11,3,1.6212616052285448e-05,full,diagonal,False,206.8
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,108,ok,13,1,5.970494524956381e-06,full,diagonal,False,163.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,109,ok,18,2,6.0239614378498095e-06,linear_quadratic,diagonal,False,268.90000000000003
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,110,ok,13,2,5.929274277286502e-06,full,diagonal,False,207.60000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,111,ok,14,2,4.587258535812865e-05,full,diagonal,False,195.5
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,112,ok,15,3,4.8187625383503777e-05,full,diagonal,False,227.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,113,ok,13,3,1.1249733969116736e-05,full,diagonal,False,269.6
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,114,ok,14,1,1.0863490687317827e-06,full,diagonal,False,217.0
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,115,ok,13,3,7.253683519075193e-06,full,diagonal,False,269.3
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,116,ok,10,2,0.0020531726410082485,linear_quadratic,diagonal,False,161.10000000000002
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,117,ok,11,1,6.685895106938957e-06,full,diagonal,True,276.7
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,118,ok,13,2,4.596200449135484e-05,linear_quadratic,diagonal,False,276.2
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,119,ok,10,2,9.422586984860444e-05,full,diagonal,True,270.2
ngrc_full64,NGRC,full64,gbrt,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,120,ok,14,2,5.0339766786235113e-05,linear_quadratic,diagonal,True,268.40000000000003
