case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,70,ok,18,1,2.5890472955280328e-05,full,diagonal,True,333.90000000000003
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,71,ok,18,1,2.5843194252151595e-05,full,diagonal,True,332.8
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,72,ok,18,3,2.631021025029732e-05,full,diagonal,True,248.5
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,73,ok,18,1,2.6415149808994044e-05,full,diagonal,True,379.1
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,74,ok,18,1,2.647083507602891e-05,full,diagonal,True,377.20000000000005
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,75,ok,17,1,2.622195196286002e-05,full,diagonal,True,275.40000000000003
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,76,ok,18,1,2.6524741601963228e-05,full,diagonal,False,196.10000000000002
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,77,ok,15,1,2.674105938047021e-05,full,diagonal,True,274.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,78,ok,18,1,2.68395190641194e-05,full,diagonal,True,365.20000000000005
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,79,ok,18,1,2.6183695295122814e-05,full,diagonal,True,377.1
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,80,ok,18,1,2.6923601327941782e-05,full,diagonal,True,343.70000000000005
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,81,ok,18,1,2.6562096534827018e-05,full,diagonal,True,376.1
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,82,ok,18,1,2.6334094274070462e-05,full,diagonal,False,196.20000000000002
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,83,ok,18,3,2.6580802771200002e-05,full,diagonal,True,248.5
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,84,ok,18,1,2.6166055600782028e-05,linear_quadratic,diagonal,True,268.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,85,ok,18,1,2.3894188144942573e-05,full,diagonal,True,296.90000000000003
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,86,ok,12,1,2.6390120634834746e-05,full,diagonal,True,276.6
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,87,ok,18,1,2.511075899429016e-05,full,diagonal,True,313.6
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,88,ok,18,1,2.6405647815999536e-05,full,diagonal,True,378.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,89,ok,18,3,2.6541207242795674e-05,full,diagonal,True,248.5
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,90,ok,18,1,0.00025020825736462535,full,diagonal,True,237.10000000000002
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,91,ok,18,1,2.805298840608878e-05,full,diagonal,True,304.8
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,92,ok,18,1,2.5791434125330686e-05,linear_quadratic,diagonal,True,268.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,93,ok,18,1,2.6795087157984684e-05,full,diagonal,True,365.8
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,94,ok,18,1,3.3632601675352525e-05,full,diagonal,True,275.2
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,95,ok,13,1,2.6597227314134858e-05,full,diagonal,True,276.40000000000003
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,96,ok,18,1,2.630156530356031e-05,linear_quadratic,diagonal,True,268.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,97,ok,18,1,2.806888929160648e-05,full,diagonal,True,304.5
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,98,ok,18,1,2.6115285646199744e-05,full,diagonal,True,366.1
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,99,ok,18,1,2.6612532842324065e-05,full,diagonal,True,375.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,100,ok,18,1,2.6749532173215493e-05,linear_quadratic,diagonal,True,268.2
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,101,ok,18,1,2.7022162743654127e-05,full,diagonal,True,342.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,102,ok,18,1,2.5384371225499433e-05,full,diagonal,True,316.5
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,103,ok,18,1,0.00033933433917321274,full,diagonal,True,236.60000000000002
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,104,ok,18,1,2.4113771691395112e-05,full,diagonal,True,298.6
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,105,ok,18,1,2.8381617193649874e-05,full,diagonal,True,303.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,106,ok,18,1,2.702315508959455e-05,full,diagonal,False,196.10000000000002
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,107,ok,18,1,2.5591450576472457e-05,full,diagonal,True,320.8
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,108,ok,18,1,2.6240217545359344e-05,full,diagonal,True,379.8
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,109,ok,17,1,2.6268811844272154e-05,full,diagonal,True,275.40000000000003
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,110,ok,18,1,2.5430734882950614e-05,full,diagonal,True,317.70000000000005
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,111,ok,15,1,0.00025762773067752615,full,diagonal,True,265.0
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,112,ok,18,1,3.148565027879585e-05,full,diagonal,True,276.0
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,113,ok,18,1,2.5679366711324663e-05,full,diagonal,True,328.6
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,114,ok,18,1,2.605889071106157e-05,full,diagonal,True,364.20000000000005
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,115,ok,10,2,0.00039552730044922296,linear_quadratic,diagonal,True,249.0
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,116,ok,18,2,2.6874925526110365e-05,full,diagonal,True,271.3
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,117,ok,18,1,2.647749357939406e-05,linear_quadratic,diagonal,True,268.2
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,118,ok,18,1,2.705227480366145e-05,full,diagonal,True,331.6
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,119,ok,18,1,2.3119602291975483e-05,full,diagonal,True,295.2
ngrc_full64,NGRC,full64,forest,ngrc_full64_optimizer_search_v003_stable_ridge,0,single-stage final,120,ok,10,1,0.0004929396493911116,full,diagonal,True,228.8
