case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,hidden_dim,learning_rate,beta_multistep,lambda_phy,multistep_horizon,random_seed,depth,epochs,valid_relative_l2_horizon_time
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),68,ok,384,0.000218853690615556,0.7229584288308631,3.0466958401500265e-08,7,27187069,4,140,8.200000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),69,ok,384,0.00043855031572540286,0.4328067142627732,3.1004455658833205e-08,5,27187070,4,140,16.400000000000002
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),70,ok,512,0.000509464911654179,0.43496156987954804,3.070489837106145e-08,5,27187071,4,160,21.200000000000003
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),71,ok,512,0.0004968662470494622,0.42293546492054623,1.3290010144288443e-06,5,27187072,3,180,9.700000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),72,ok,512,0.0005182341692600309,0.44651694189976754,3.068192161086942e-08,7,27187073,4,160,24.8
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),73,ok,512,0.0005159605472431739,0.41329960835126067,3.1273061382347596e-08,5,27187074,4,160,25.200000000000003
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),74,ok,512,0.00045856541228690776,0.4252571974659295,3.142301026264364e-08,7,27187075,4,160,13.600000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),75,ok,512,0.0004983315313784404,0.7013769626708205,3.112011215665958e-08,5,27187076,4,140,16.1
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),76,ok,512,0.0005724833608103455,0.4495725908667806,3.012842392541532e-08,3,27187077,4,160,19.200000000000003
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),77,ok,512,0.0005821508699352019,0.4177718994877493,3.118883910411766e-08,7,27187078,4,160,14.8
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),78,ok,512,0.0005159526955140941,0.4343697877581857,3.330958731311735e-07,3,27187079,4,160,15.700000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),79,ok,512,0.0002885021686675802,0.27874473062283156,3.125360272262508e-08,3,27187080,4,180,12.600000000000001
pinn_full64,PINN,full64,gbrt,pinn_full64_v003_physics_active_p3_gbrt_attempt01,2,v003 physics-active positive-weight search (P3),80,ok,256,0.0004908798905943648,0.4428747866748276,3.030711339310016e-08,3,27187081,4,160,7.5
