case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,reservoir_size,spectral_radius,input_scaling,leaking_rate,ridge_alpha,sparsity,washout_steps,valid_relative_l2_horizon_time
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,68,ok,3000,0.4015943278897905,0.04597011214621381,0.49821709705597816,0.0006121766741971678,0.01,50,19.0
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,69,ok,2000,0.457442383685217,0.052362049688957135,0.4322217891244728,0.00013363482273363682,0.01,50,19.0
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,70,ok,3000,0.4031923415000358,0.03823868573575582,0.3879756364550804,1.530621404281088e-05,0.005,50,20.3
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,71,ok,3000,0.38996182788551714,0.03738397361266107,0.3642707830553142,1.0102698645956374e-05,0.005,50,25.3
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,72,ok,3000,0.40872417874552086,0.03483756532341222,0.36781945456051196,1.7111191513045835e-05,0.005,50,19.400000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,73,ok,3000,0.4593388995968038,0.041106193026405675,0.3526741704817131,1.4048136858635829e-05,0.01,50,25.400000000000002
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,74,ok,3000,0.5836226784758427,0.037593128201688024,0.3674270908359222,0.00024912640740923,0.01,50,20.3
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,75,ok,3000,0.4611246061263093,0.039010737678006016,0.44713543224646685,1.847287893099924e-05,0.01,50,24.5
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,76,ok,3000,0.6056976136062311,0.036237950929840126,0.42019560455628474,1.407489021164857e-05,0.01,50,18.5
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,77,ok,3000,0.20964416459071317,0.039377533950467496,0.3634640897053332,1.3816170417971331e-05,0.01,50,26.0
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,78,ok,3000,0.29083981820376437,0.04156574803182547,0.45063817331469014,1.321832282188926e-05,0.02,50,26.200000000000003
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,79,ok,2000,0.16201210739462207,0.03719187099305221,0.4381429527023829,1.6078707511893037e-05,0.01,50,25.6
rc_full64,RC,full64,forest,rc_full64_optimizer_search_v002,0,single-stage final,80,ok,2000,0.36033387827684116,0.04235287243486413,0.47480204480050386,1.2375115351415027e-05,0.02,50,31.700000000000003
